Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,Category_encoded,Item_encoded,Day,Week,Month,Year,Day of Month,Profit,First_Purchase_Date,Customer_Type
TXN_1170545,CUST_19,Electric Household Essentials,Item_8_EHE,15.5,4,62.0,Credit Card,Online,2023-11-27,1,6,81,Monday,48,November,2023,27,61.0,2022-01-01,Returning
TXN_7183634,CUST_08,Beverages,Item_3_BEV,8.0,5,40.0,Credit Card,In-Store,2024-05-16,1,3,133,Thursday,20,May,2024,16,39.0,2022-01-03,Returning
TXN_8402938,CUST_24,Butchers,Item_12_BUT,21.5,4,86.0,Credit Card,Online,2022-07-29,1,2,2,Friday,30,July,2022,29,85.0,2022-01-01,Returning
TXN_3339094,CUST_13,Milk Products,Item_7_MILK,14.0,5,70.0,Credit Card,Online,2022-08-12,0,1,179,Friday,32,August,2022,12,70.0,2022-01-04,Returning
TXN_2055464,CUST_08,Electric Household Essentials,Item_6_EHE,12.5,1,12.5,Cash,Online,2024-07-18,1,6,70,Thursday,29,July,2024,18,11.5,2022-01-03,Returning
TXN_7052489,CUST_16,Milk Products,Item_11_MILK,20.0,7,140.0,Digital Wallet,In-Store,2023-05-09,1,1,95,Tuesday,19,May,2023,9,139.0,2022-01-01,Returning
TXN_1490052,CUST_18,Furniture,Item_24_FUR,39.5,2,79.0,Cash,In-Store,2024-01-20,1,5,63,Saturday,3,January,2024,20,78.0,2022-01-02,Returning
TXN_2308456,CUST_02,Furniture,Item_15_FUR,26.0,9,234.0,Cash,In-Store,2023-08-13,0,5,128,Sunday,32,August,2023,13,234.0,2022-01-17,Returning
TXN_4186609,CUST_22,Milk Products,Item_13_MILK,23.0,9,207.0,Digital Wallet,In-Store,2023-09-09,0,1,143,Saturday,36,September,2023,9,207.0,2022-01-01,Returning
TXN_5547862,CUST_24,Food,Item_11_FOOD,20.0,10,200.0,Digital Wallet,In-Store,2022-07-16,0,4,24,Saturday,28,July,2022,16,200.0,2022-01-01,Returning
TXN_2316809,CUST_02,Furniture,Item_5_FUR,11.0,7,77.0,Digital Wallet,In-Store,2023-04-02,1,5,76,Sunday,13,April,2023,2,76.0,2022-01-17,Returning
TXN_3377748,CUST_16,Electric Household Essentials,Item_8_EHE,15.5,4,62.0,Cash,In-Store,2023-07-02,1,6,81,Sunday,26,July,2023,2,61.0,2022-01-01,Returning
TXN_5605094,CUST_07,Food,Item_14_FOOD,24.5,6,147.0,Credit Card,In-Store,2024-04-01,0,4,22,Monday,14,April,2024,1,147.0,2022-01-04,Returning
TXN_1941756,CUST_13,Patisserie,Item_6_PAT,12.5,1,12.5,Digital Wallet,In-Store,2023-06-29,1,0,25,Thursday,26,June,2023,29,11.5,2022-01-04,Returning
TXN_2128482,CUST_19,Computers And Electric Accessories,Item_14_CEA,24.5,7,171.5,Credit Card,Online,2022-03-09,0,7,103,Wednesday,10,March,2022,9,171.5,2022-01-01,Returning
TXN_3961196,CUST_16,Patisserie,Item_4_PAT,9.5,4,38.0,Cash,In-Store,2023-05-17,1,0,67,Wednesday,20,May,2023,17,37.0,2022-01-01,Returning
TXN_3147080,CUST_22,Butchers,Item_6_BUT,12.5,7,87.5,Digital Wallet,In-Store,2024-12-11,0,2,152,Wednesday,50,December,2024,11,87.5,2022-01-01,Returning
TXN_5381153,CUST_09,Patisserie,Item_4_PAT,9.5,5,47.5,Digital Wallet,In-Store,2023-11-05,1,0,67,Sunday,44,November,2023,5,46.5,2022-01-03,Returning
TXN_3369620,CUST_20,Computers And Electric Accessories,Item_11_CEA,20.0,5,100.0,Credit Card,Online,2024-10-01,0,7,106,Tuesday,40,October,2024,1,100.0,2022-01-03,Returning
TXN_2326554,CUST_18,Electric Household Essentials,Item_11_EHE,20.0,1,20.0,Credit Card,Online,2023-12-25,1,6,135,Monday,52,December,2023,25,19.0,2022-01-02,Returning
TXN_5038677,CUST_23,Beverages,Item_7_BEV,14.0,1,14.0,Digital Wallet,In-Store,2022-08-22,1,3,17,Monday,34,August,2022,22,13.0,2022-01-02,Returning
TXN_5177579,CUST_14,Milk Products,Item_23_MILK,38.0,5,190.0,Digital Wallet,Online,2022-02-14,1,1,82,Monday,7,February,2022,14,189.0,2022-01-07,Returning
TXN_1004091,CUST_04,Food,Item_25_FOOD,41.0,3,123.0,Cash,In-Store,2023-11-09,0,4,114,Thursday,45,November,2023,9,123.0,2022-01-02,Returning
TXN_6186202,CUST_14,Patisserie,Item_12_PAT,18.5,5,92.5,Digital Wallet,In-Store,2023-02-25,1,0,5,Saturday,8,February,2023,25,91.5,2022-01-07,Returning
TXN_9385722,CUST_25,Food,Item_14_FOOD,24.5,10,245.0,Credit Card,In-Store,2023-01-30,1,4,22,Monday,5,January,2023,30,244.0,2022-01-03,Returning
TXN_3882897,CUST_14,Butchers,Item_17_BUT,29.0,9,261.0,Digital Wallet,Online,2024-04-12,0,2,132,Friday,15,April,2024,12,261.0,2022-01-07,Returning
TXN_4143543,CUST_15,Computers And Electric Accessories,Item_9_CEA,17.0,2,34.0,Digital Wallet,In-Store,2022-03-21,0,7,126,Monday,12,March,2022,21,34.0,2022-01-01,Returning
TXN_5649444,CUST_08,Patisserie,Item_11_PAT,20.0,6,120.0,Cash,In-Store,2023-10-15,1,0,39,Sunday,41,October,2023,15,119.0,2022-01-03,Returning
TXN_9754957,CUST_21,Computers And Electric Accessories,Item_19_CEA,32.0,2,64.0,Cash,Online,2024-07-20,0,7,78,Saturday,29,July,2024,20,64.0,2022-01-05,Returning
TXN_6370101,CUST_10,Milk Products,Item_4_MILK,9.5,2,19.0,Digital Wallet,Online,2023-08-07,0,1,68,Monday,32,August,2023,7,19.0,2022-01-02,Returning
TXN_7927957,CUST_10,Beverages,Item_12_BEV,21.5,3,64.5,Cash,Online,2023-08-30,1,3,123,Wednesday,35,August,2023,30,63.5,2022-01-02,Returning
TXN_1466235,CUST_18,Patisserie,Item_25_PAT,41.0,6,246.0,Cash,In-Store,2022-12-25,1,0,60,Sunday,51,December,2022,25,245.0,2022-01-02,Returning
TXN_5309800,CUST_16,Butchers,Item_22_BUT,36.5,4,146.0,Digital Wallet,Online,2022-10-18,0,2,9,Tuesday,42,October,2022,18,146.0,2022-01-01,Returning
TXN_2035106,CUST_20,Furniture,Item_2_FUR,6.5,10,65.0,Credit Card,In-Store,2022-02-24,0,5,98,Thursday,8,February,2022,24,65.0,2022-01-03,Returning
TXN_9220439,CUST_25,Patisserie,Item_15_PAT,26.0,4,104.0,Digital Wallet,Online,2023-12-12,1,0,129,Tuesday,50,December,2023,12,103.0,2022-01-03,Returning
TXN_1791391,CUST_08,Food,Item_12_FOOD,21.5,9,193.5,Credit Card,Online,2023-02-10,1,4,37,Friday,6,February,2023,10,192.5,2022-01-03,Returning
TXN_4005159,CUST_23,Butchers,Item_20_BUT,32.0,4,128.0,Cash,In-Store,2023-07-09,1,2,21,Sunday,27,July,2023,9,127.0,2022-01-02,Returning
TXN_4146156,CUST_08,Milk Products,Item_3_MILK,8.0,2,16.0,Cash,In-Store,2024-01-14,1,1,94,Sunday,2,January,2024,14,15.0,2022-01-03,Returning
TXN_7110095,CUST_12,Patisserie,Item_23_PAT,38.0,5,190.0,Digital Wallet,Online,2023-05-02,1,0,166,Tuesday,18,May,2023,2,189.0,2022-01-01,Returning
TXN_1532181,CUST_23,Patisserie,Item_10_PAT,18.5,2,37.0,Digital Wallet,In-Store,2022-06-06,1,0,0,Monday,23,June,2022,6,36.0,2022-01-02,Returning
TXN_8704721,CUST_09,Beverages,Item_14_BEV,24.5,10,245.0,Cash,Online,2023-02-16,1,3,66,Thursday,7,February,2023,16,244.0,2022-01-03,Returning
TXN_8830893,CUST_02,Food,Item_21_FOOD,35.0,7,245.0,Cash,Online,2024-06-30,1,4,187,Sunday,26,June,2024,30,244.0,2022-01-17,Returning
TXN_9727406,CUST_06,Milk Products,Item_3_MILK,8.0,8,64.0,Digital Wallet,In-Store,2022-02-06,1,1,94,Sunday,5,February,2022,6,63.0,2022-01-01,Returning
TXN_5230040,CUST_25,Beverages,Item_1_BEV,5.0,5,25.0,Digital Wallet,Online,2022-07-12,0,3,131,Tuesday,28,July,2022,12,25.0,2022-01-03,Returning
TXN_9038605,CUST_09,Milk Products,Item_4_MILK,9.5,2,19.0,Credit Card,In-Store,2024-12-25,1,1,68,Wednesday,52,December,2024,25,18.0,2022-01-03,Returning
TXN_9614858,CUST_12,Patisserie,Item_4_PAT,9.5,9,85.5,Cash,In-Store,2023-02-14,1,0,67,Tuesday,7,February,2023,14,84.5,2022-01-01,Returning
TXN_8837653,CUST_14,Patisserie,Item_20_PAT,33.5,1,33.5,Digital Wallet,Online,2024-06-28,0,0,138,Friday,26,June,2024,28,33.5,2022-01-07,Returning
TXN_1460040,CUST_06,Milk Products,Item_2_MILK,6.5,5,32.5,Credit Card,Online,2022-10-23,1,1,121,Sunday,42,October,2022,23,31.5,2022-01-01,Returning
TXN_3905417,CUST_12,Furniture,Item_24_FUR,39.5,6,237.0,Credit Card,Online,2024-04-14,0,5,63,Sunday,15,April,2024,14,237.0,2022-01-01,Returning
TXN_7819270,CUST_13,Computers And Electric Accessories,Item_23_CEA,38.0,1,38.0,Credit Card,In-Store,2024-09-26,0,7,163,Thursday,39,September,2024,26,38.0,2022-01-04,Returning
TXN_1618066,CUST_15,Food,Item_5_FOOD,11.0,3,33.0,Digital Wallet,In-Store,2022-11-14,1,4,124,Monday,46,November,2022,14,32.0,2022-01-01,Returning
TXN_9539536,CUST_10,Beverages,Item_22_BEV,36.5,1,36.5,Credit Card,In-Store,2023-04-27,1,3,32,Thursday,17,April,2023,27,35.5,2022-01-02,Returning
TXN_1469385,CUST_11,Food,Item_22_FOOD,36.5,6,219.0,Cash,Online,2023-09-08,1,4,49,Friday,36,September,2023,8,218.0,2022-01-01,Returning
TXN_2762873,CUST_22,Food,Item_5_FOOD,11.0,2,22.0,Cash,In-Store,2023-01-01,1,4,124,Sunday,52,January,2023,1,21.0,2022-01-01,Returning
TXN_4556225,CUST_23,Electric Household Essentials,Item_23_EHE,38.0,10,380.0,Cash,In-Store,2022-02-09,1,6,111,Wednesday,6,February,2022,9,379.0,2022-01-02,Returning
TXN_6434080,CUST_01,Butchers,Item_20_BUT,41.0,5,205.0,Cash,Online,2022-06-02,0,2,21,Thursday,22,June,2022,2,205.0,2022-01-01,Returning
TXN_5383494,CUST_15,Butchers,Item_12_BUT,21.5,4,86.0,Cash,In-Store,2024-10-10,1,2,2,Thursday,41,October,2024,10,85.0,2022-01-01,Returning
TXN_4662227,CUST_11,Food,Item_1_FOOD,5.0,1,5.0,Cash,Online,2023-02-20,1,4,6,Monday,8,February,2023,20,4.0,2022-01-01,Returning
TXN_3719807,CUST_19,Furniture,Item_8_FUR,15.5,10,155.0,Cash,In-Store,2022-06-11,1,5,100,Saturday,23,June,2022,11,154.0,2022-01-01,Returning
TXN_7686537,CUST_20,Food,Item_8_FOOD,15.5,3,46.5,Cash,Online,2024-09-04,1,4,168,Wednesday,36,September,2024,4,45.5,2022-01-03,Returning
TXN_1353484,CUST_16,Butchers,Item_20_BUT,33.5,2,67.0,Credit Card,Online,2024-02-05,1,2,21,Monday,6,February,2024,5,66.0,2022-01-01,Returning
TXN_9373920,CUST_24,Beverages,Item_14_BEV,24.5,5,122.5,Credit Card,Online,2022-05-25,1,3,66,Wednesday,21,May,2022,25,121.5,2022-01-01,Returning
TXN_3362687,CUST_11,Patisserie,Item_22_PAT,36.5,9,328.5,Digital Wallet,In-Store,2022-11-26,0,0,23,Saturday,47,November,2022,26,328.5,2022-01-01,Returning
TXN_2611733,CUST_13,Computers And Electric Accessories,Item_10_CEA,18.5,7,129.5,Credit Card,In-Store,2024-11-15,1,7,75,Friday,46,November,2024,15,128.5,2022-01-04,Returning
TXN_6984156,CUST_20,Furniture,Item_19_FUR,32.0,1,32.0,Cash,In-Store,2022-08-19,1,5,178,Friday,33,August,2022,19,31.0,2022-01-03,Returning
TXN_5158663,CUST_06,Electric Household Essentials,Item_20_EHE,33.5,7,234.5,Digital Wallet,Online,2024-02-01,0,6,109,Thursday,5,February,2024,1,234.5,2022-01-01,Returning
TXN_3507613,CUST_03,Patisserie,Item_1_PAT,5.0,3,15.0,Digital Wallet,In-Store,2023-11-27,0,0,53,Monday,48,November,2023,27,15.0,2022-01-08,Returning
TXN_7352034,CUST_09,Computers And Electric Accessories,Item_7_CEA,14.0,7,98.0,Digital Wallet,Online,2023-06-12,0,7,69,Monday,24,June,2023,12,98.0,2022-01-03,Returning
TXN_8189771,CUST_11,Food,Item_3_FOOD,8.0,9,72.0,Cash,In-Store,2024-01-02,1,4,36,Tuesday,1,January,2024,2,71.0,2022-01-01,Returning
TXN_3419658,CUST_02,Patisserie,Item_12_PAT,23.0,9,207.0,Digital Wallet,In-Store,2023-07-06,1,0,5,Thursday,27,July,2023,6,206.0,2022-01-17,Returning
TXN_9957512,CUST_21,Milk Products,Item_16_MILK,23.0,5,115.0,Digital Wallet,Online,2025-01-14,1,1,11,Tuesday,3,January,2025,14,114.0,2022-01-05,Returning
TXN_3161464,CUST_02,Butchers,Item_20_BUT,21.5,6,129.0,Credit Card,In-Store,2022-06-02,1,2,21,Thursday,22,June,2022,2,128.0,2022-01-17,Returning
TXN_1433405,CUST_20,Beverages,Item_7_BEV,14.0,5,70.0,Digital Wallet,In-Store,2023-07-20,0,3,17,Thursday,29,July,2023,20,70.0,2022-01-03,Returning
TXN_9963254,CUST_08,Furniture,Item_25_FUR,27.5,5,137.5,Credit Card,In-Store,2024-11-14,1,5,7,Thursday,46,November,2024,14,136.5,2022-01-03,Returning
TXN_7771643,CUST_12,Furniture,Item_24_FUR,39.5,10,395.0,Credit Card,In-Store,2023-03-11,1,5,63,Saturday,10,March,2023,11,394.0,2022-01-01,Returning
TXN_8595309,CUST_02,Patisserie,Item_22_PAT,36.5,3,109.5,Credit Card,In-Store,2022-03-14,1,0,23,Monday,11,March,2022,14,108.5,2022-01-17,Returning
TXN_5713524,CUST_01,Milk Products,Item_11_MILK,20.0,7,140.0,Digital Wallet,In-Store,2023-07-02,1,1,95,Sunday,26,July,2023,2,139.0,2022-01-01,Returning
TXN_4105300,CUST_03,Milk Products,Item_13_MILK,23.0,4,92.0,Credit Card,In-Store,2023-08-27,1,1,143,Sunday,34,August,2023,27,91.0,2022-01-08,Returning
TXN_1640128,CUST_16,Food,Item_14_FOOD,24.5,3,73.5,Digital Wallet,Online,2024-10-28,1,4,22,Monday,44,October,2024,28,72.5,2022-01-01,Returning
TXN_7917265,CUST_18,Milk Products,Item_16_MILK,5.0,6,30.0,Cash,In-Store,2024-02-18,1,1,11,Sunday,7,February,2024,18,29.0,2022-01-02,Returning
TXN_5646983,CUST_19,Butchers,Item_17_BUT,29.0,5,145.0,Cash,Online,2023-07-01,1,2,132,Saturday,26,July,2023,1,144.0,2022-01-01,Returning
TXN_6549525,CUST_22,Beverages,Item_14_BEV,24.5,7,171.5,Digital Wallet,In-Store,2023-10-02,1,3,66,Monday,40,October,2023,2,170.5,2022-01-01,Returning
TXN_2895936,CUST_12,Milk Products,Item_4_MILK,9.5,6,57.0,Cash,Online,2024-12-16,1,1,68,Monday,51,December,2024,16,56.0,2022-01-01,Returning
TXN_8236696,CUST_04,Beverages,Item_2_BEV,6.5,4,26.0,Credit Card,Online,2024-08-11,0,3,14,Sunday,32,August,2024,11,26.0,2022-01-02,Returning
TXN_1809144,CUST_10,Patisserie,Item_2_PAT,6.5,6,39.0,Digital Wallet,In-Store,2024-11-13,1,0,149,Wednesday,46,November,2024,13,38.0,2022-01-02,Returning
TXN_8147277,CUST_06,Beverages,Item_18_BEV,30.5,1,30.5,Digital Wallet,In-Store,2022-12-24,0,3,162,Saturday,51,December,2022,24,30.5,2022-01-01,Returning
TXN_4871252,CUST_17,Beverages,Item_16_BEV,27.5,4,110.0,Digital Wallet,Online,2024-03-25,1,3,3,Monday,13,March,2024,25,109.0,2022-01-01,Returning
TXN_3595305,CUST_03,Computers And Electric Accessories,Item_19_CEA,32.0,1,32.0,Cash,In-Store,2023-04-16,1,7,78,Sunday,15,April,2023,16,31.0,2022-01-08,Returning
TXN_6274299,CUST_15,Food,Item_17_FOOD,29.0,10,290.0,Digital Wallet,In-Store,2022-01-18,1,4,137,Tuesday,3,January,2022,18,289.0,2022-01-01,Returning
TXN_7726623,CUST_11,Beverages,Item_2_BEV,12.5,7,87.5,Credit Card,In-Store,2024-12-16,1,3,14,Monday,51,December,2024,16,86.5,2022-01-01,Returning
TXN_1006950,CUST_06,Food,Item_10_FOOD,18.5,5,92.5,Cash,Online,2023-08-03,1,4,19,Thursday,31,August,2023,3,91.5,2022-01-01,Returning
TXN_4284887,CUST_01,Computers And Electric Accessories,Item_2_CEA,6.5,9,58.5,Cash,Online,2022-10-26,1,7,91,Wednesday,43,October,2022,26,57.5,2022-01-01,Returning
TXN_9881750,CUST_01,Furniture,Item_6_FUR,12.5,8,100.0,Cash,In-Store,2024-10-19,1,5,158,Saturday,42,October,2024,19,99.0,2022-01-01,Returning
TXN_5331650,CUST_08,Milk Products,Item_7_MILK,14.0,8,112.0,Digital Wallet,Online,2023-04-03,0,1,179,Monday,14,April,2023,3,112.0,2022-01-03,Returning
TXN_9082199,CUST_09,Beverages,Item_2_BEV,23.0,9,207.0,Digital Wallet,In-Store,2024-09-02,0,3,14,Monday,36,September,2024,2,207.0,2022-01-03,Returning
TXN_1341677,CUST_18,Furniture,Item_25_FUR,41.0,1,41.0,Cash,In-Store,2024-07-25,1,5,7,Thursday,30,July,2024,25,40.0,2022-01-02,Returning
TXN_1130015,CUST_23,Milk Products,Item_16_MILK,9.5,7,66.5,Cash,In-Store,2024-03-27,0,1,11,Wednesday,13,March,2024,27,66.5,2022-01-02,Returning
TXN_6639567,CUST_08,Furniture,Item_21_FUR,35.0,10,350.0,Credit Card,Online,2024-06-30,1,5,62,Sunday,26,June,2024,30,349.0,2022-01-03,Returning
TXN_3681075,CUST_22,Butchers,Item_21_BUT,35.0,8,280.0,Cash,In-Store,2022-06-01,1,2,71,Wednesday,22,June,2022,1,279.0,2022-01-01,Returning
TXN_8420021,CUST_03,Milk Products,Item_8_MILK,15.5,6,93.0,Digital Wallet,Online,2022-03-23,0,1,64,Wednesday,12,March,2022,23,93.0,2022-01-08,Returning
TXN_7583557,CUST_14,Milk Products,Item_16_MILK,9.5,7,66.5,Cash,Online,2024-01-04,1,1,11,Thursday,1,January,2024,4,65.5,2022-01-07,Returning
TXN_6866610,CUST_06,Electric Household Essentials,Item_18_EHE,30.5,5,152.5,Cash,In-Store,2023-05-05,0,6,173,Friday,18,May,2023,5,152.5,2022-01-01,Returning
TXN_1123016,CUST_14,Computers And Electric Accessories,Item_5_CEA,11.0,9,99.0,Digital Wallet,Online,2022-07-21,1,7,41,Thursday,29,July,2022,21,98.0,2022-01-07,Returning
TXN_7112380,CUST_03,Beverages,Item_24_BEV,39.5,5,197.5,Credit Card,In-Store,2022-07-23,1,3,159,Saturday,29,July,2022,23,196.5,2022-01-08,Returning
TXN_8878037,CUST_23,Furniture,Item_1_FUR,5.0,5,25.0,Credit Card,Online,2022-05-04,1,5,93,Wednesday,18,May,2022,4,24.0,2022-01-02,Returning
TXN_3144181,CUST_13,Food,Item_3_FOOD,8.0,3,24.0,Credit Card,Online,2022-11-25,1,4,36,Friday,47,November,2022,25,23.0,2022-01-04,Returning
TXN_6902939,CUST_05,Electric Household Essentials,Item_6_EHE,12.5,2,25.0,Digital Wallet,In-Store,2022-12-13,0,6,70,Tuesday,50,December,2022,13,25.0,2022-01-03,Returning
TXN_4446737,CUST_11,Beverages,Item_16_BEV,27.5,10,275.0,Cash,In-Store,2022-03-15,0,3,3,Tuesday,11,March,2022,15,275.0,2022-01-01,Returning
TXN_4403790,CUST_21,Furniture,Item_2_FUR,6.5,5,32.5,Digital Wallet,Online,2023-03-26,0,5,98,Sunday,12,March,2023,26,32.5,2022-01-05,Returning
TXN_8919663,CUST_21,Electric Household Essentials,Item_4_EHE,9.5,8,76.0,Cash,In-Store,2022-01-09,1,6,18,Sunday,1,January,2022,9,75.0,2022-01-05,Returning
TXN_7545653,CUST_22,Milk Products,Item_6_MILK,12.5,2,25.0,Digital Wallet,In-Store,2022-11-28,1,1,46,Monday,48,November,2022,28,24.0,2022-01-01,Returning
TXN_4205627,CUST_21,Electric Household Essentials,Item_5_EHE,11.0,7,77.0,Digital Wallet,Online,2024-02-01,0,6,130,Thursday,5,February,2024,1,77.0,2022-01-05,Returning
TXN_2500072,CUST_23,Food,Item_14_FOOD,41.0,6,246.0,Cash,Online,2023-02-24,1,4,22,Friday,8,February,2023,24,245.0,2022-01-02,Returning
TXN_7636157,CUST_16,Computers And Electric Accessories,Item_22_CEA,36.5,5,182.5,Digital Wallet,In-Store,2022-08-29,1,7,48,Monday,35,August,2022,29,181.5,2022-01-01,Returning
TXN_9884690,CUST_05,Butchers,Item_3_BUT,8.0,3,24.0,Credit Card,Online,2022-10-24,0,2,10,Monday,43,October,2022,24,24.0,2022-01-03,Returning
TXN_7249444,CUST_14,Computers And Electric Accessories,Item_18_CEA,30.5,10,305.0,Digital Wallet,In-Store,2023-10-28,0,7,105,Saturday,43,October,2023,28,305.0,2022-01-07,Returning
TXN_1803828,CUST_03,Food,Item_25_FOOD,41.0,7,287.0,Digital Wallet,Online,2022-11-20,1,4,114,Sunday,46,November,2022,20,286.0,2022-01-08,Returning
TXN_7224484,CUST_22,Milk Products,Item_23_MILK,38.0,1,38.0,Cash,Online,2022-11-03,1,1,82,Thursday,44,November,2022,3,37.0,2022-01-01,Returning
TXN_6402109,CUST_23,Beverages,Item_20_BEV,33.5,6,201.0,Cash,In-Store,2022-04-03,0,3,85,Sunday,13,April,2022,3,201.0,2022-01-02,Returning
TXN_6917746,CUST_05,Computers And Electric Accessories,Item_19_CEA,20.0,5,100.0,Cash,Online,2022-09-17,1,7,78,Saturday,37,September,2022,17,99.0,2022-01-03,Returning
TXN_3467911,CUST_21,Electric Household Essentials,Item_4_EHE,9.5,7,66.5,Cash,Online,2022-05-14,1,6,18,Saturday,19,May,2022,14,65.5,2022-01-05,Returning
TXN_9738373,CUST_02,Furniture,Item_7_FUR,14.0,8,112.0,Credit Card,Online,2023-09-15,1,5,44,Friday,37,September,2023,15,111.0,2022-01-17,Returning
TXN_5374685,CUST_05,Beverages,Item_20_BEV,33.5,7,234.5,Credit Card,Online,2024-11-21,0,3,85,Thursday,47,November,2024,21,234.5,2022-01-03,Returning
TXN_3881126,CUST_23,Food,Item_20_FOOD,33.5,7,234.5,Credit Card,Online,2022-08-14,0,4,58,Sunday,32,August,2022,14,234.5,2022-01-02,Returning
TXN_3342562,CUST_10,Butchers,Item_23_BUT,38.0,5,190.0,Credit Card,In-Store,2023-06-11,1,2,31,Sunday,23,June,2023,11,189.0,2022-01-02,Returning
TXN_7898844,CUST_13,Electric Household Essentials,Item_10_EHE,18.5,1,18.5,Cash,Online,2023-09-14,1,6,33,Thursday,37,September,2023,14,17.5,2022-01-04,Returning
TXN_4807004,CUST_02,Milk Products,Item_13_MILK,23.0,2,46.0,Cash,In-Store,2024-10-05,1,1,143,Saturday,40,October,2024,5,45.0,2022-01-17,Returning
TXN_7478459,CUST_22,Furniture,Item_8_FUR,15.5,5,77.5,Credit Card,Online,2022-01-05,1,5,100,Wednesday,1,January,2022,5,76.5,2022-01-01,Returning
TXN_5149787,CUST_05,Butchers,Item_25_BUT,41.0,9,369.0,Credit Card,Online,2024-02-18,1,2,119,Sunday,7,February,2024,18,368.0,2022-01-03,Returning
TXN_4407458,CUST_14,Electric Household Essentials,Item_17_EHE,29.0,9,261.0,Cash,Online,2023-03-26,0,6,118,Sunday,12,March,2023,26,261.0,2022-01-07,Returning
TXN_3739937,CUST_02,Computers And Electric Accessories,Item_9_CEA,17.0,6,102.0,Credit Card,Online,2024-03-01,1,7,126,Friday,9,March,2024,1,101.0,2022-01-17,Returning
TXN_1275355,CUST_04,Computers And Electric Accessories,Item_12_CEA,21.5,2,43.0,Cash,In-Store,2022-01-10,1,7,154,Monday,2,January,2022,10,42.0,2022-01-02,Returning
TXN_1877555,CUST_18,Butchers,Item_25_BUT,41.0,9,369.0,Credit Card,In-Store,2024-03-03,1,2,119,Sunday,9,March,2024,3,368.0,2022-01-02,Returning
TXN_1310355,CUST_06,Furniture,Item_18_FUR,30.5,7,213.5,Cash,Online,2023-01-16,0,5,182,Monday,3,January,2023,16,213.5,2022-01-01,Returning
TXN_9036436,CUST_15,Patisserie,Item_11_PAT,20.0,5,100.0,Credit Card,In-Store,2024-09-08,1,0,39,Sunday,36,September,2024,8,99.0,2022-01-01,Returning
TXN_2774355,CUST_14,Beverages,Item_15_BEV,26.0,6,156.0,Cash,In-Store,2023-10-19,1,3,169,Thursday,42,October,2023,19,155.0,2022-01-07,Returning
TXN_3802505,CUST_13,Beverages,Item_4_BEV,9.5,3,28.5,Cash,Online,2022-01-13,1,3,54,Thursday,2,January,2022,13,27.5,2022-01-04,Returning
TXN_2422679,CUST_07,Computers And Electric Accessories,Item_10_CEA,18.5,4,74.0,Digital Wallet,Online,2022-06-01,1,7,75,Wednesday,22,June,2022,1,73.0,2022-01-04,Returning
TXN_1882050,CUST_06,Patisserie,Item_12_PAT,24.5,8,196.0,Digital Wallet,In-Store,2023-01-28,1,0,5,Saturday,4,January,2023,28,195.0,2022-01-01,Returning
TXN_5097238,CUST_09,Electric Household Essentials,Item_22_EHE,36.5,6,219.0,Digital Wallet,In-Store,2023-03-20,1,6,116,Monday,12,March,2023,20,218.0,2022-01-03,Returning
TXN_2327962,CUST_12,Electric Household Essentials,Item_13_EHE,23.0,9,207.0,Credit Card,Online,2023-02-19,1,6,16,Sunday,7,February,2023,19,206.0,2022-01-01,Returning
TXN_7693291,CUST_12,Electric Household Essentials,Item_6_EHE,12.5,9,112.5,Digital Wallet,Online,2025-01-04,0,6,70,Saturday,1,January,2025,4,112.5,2022-01-01,Returning
TXN_4955537,CUST_22,Patisserie,Item_17_PAT,29.0,9,261.0,Digital Wallet,In-Store,2024-04-23,1,0,15,Tuesday,17,April,2024,23,260.0,2022-01-01,Returning
TXN_6533918,CUST_07,Furniture,Item_24_FUR,39.5,10,395.0,Digital Wallet,Online,2022-12-03,0,5,63,Saturday,48,December,2022,3,395.0,2022-01-04,Returning
TXN_2592664,CUST_14,Milk Products,Item_16_MILK,27.5,5,137.5,Credit Card,Online,2023-03-06,0,1,11,Monday,10,March,2023,6,137.5,2022-01-07,Returning
TXN_3334999,CUST_06,Food,Item_20_FOOD,33.5,10,335.0,Digital Wallet,In-Store,2023-04-02,1,4,58,Sunday,13,April,2023,2,334.0,2022-01-01,Returning
TXN_9377257,CUST_06,Food,Item_25_FOOD,41.0,6,246.0,Digital Wallet,Online,2024-03-04,0,4,114,Monday,10,March,2024,4,246.0,2022-01-01,Returning
TXN_4674285,CUST_16,Food,Item_10_FOOD,18.5,10,185.0,Digital Wallet,In-Store,2024-02-05,0,4,19,Monday,6,February,2024,5,185.0,2022-01-01,Returning
TXN_9841782,CUST_20,Electric Household Essentials,Item_2_EHE,6.5,7,45.5,Cash,Online,2022-07-19,0,6,165,Tuesday,29,July,2022,19,45.5,2022-01-03,Returning
